kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri
post,ampafru.bsky.social,2025-10-01T19:38:43.221000+00:00,https://bsky.app/profile/ampafru.bsky.social/post/3m25s44kwl22e,at://did:plc:62ndukcmhsti34qs67avyuv3/app.bsky.feed.post/3m25s44kwl22e,"Pues sí. No te asegura un 100% de librarte de la gripe pero, oye, si te evita estar malísima de la muerte, bienvenida sea la vacuna.",vacuna,,
post,madogdidit.bsky.social,2025-10-01T19:26:27.978000+00:00,https://bsky.app/profile/madogdidit.bsky.social/post/3m25rg7f3tc2q,at://did:plc:5d6ux5cjihuqj6sdxpfmopcn/app.bsky.feed.post/3m25rg7f3tc2q,"Me comentaban (no sé con qué base) que si cuando te pones la vacuna vas algo resfriado, te agarra fuerte. Realmente la vacuna se supone que es el virus, según sea tu sistema inmunitario te puede afectar (soy de letras, intento que se me entienda sin explicarlo con peluches).",vacuna,,
post,madogdidit.bsky.social,2025-10-01T19:22:24.277000+00:00,https://bsky.app/profile/madogdidit.bsky.social/post/3m25r6wxxkc2q,at://did:plc:5d6ux5cjihuqj6sdxpfmopcn/app.bsky.feed.post/3m25r6wxxkc2q,"Yo tengo un recuerdo malísimo, me vacuné un año y creo que no he pasado una gripe peor en mi vida que la que cogí al ponerme la vacuna.",vacuna,,
post,soysil.bsky.social,2025-10-01T19:01:06.975000+00:00,https://bsky.app/profile/soysil.bsky.social/post/3m25pyutscs2n,at://did:plc:lhdjhm7tbfj42zbg5nmsglq6/app.bsky.feed.post/3m25pyutscs2n,"Nah. Normalmente no me contagio, la vacuna me sienta FATAL y, casualmente, el único año de los últimos que me vacuné fue el que me contagié y me puse increíblemente mala.",vacuna,,
post,infosalus.com,2025-10-01T18:31:14+00:00,https://bsky.app/profile/infosalus.com/post/3m25odh453d2a,at://did:plc:gvxjotrikzoasfjt4kf7tvxq/app.bsky.feed.post/3m25odh453d2a,Demuestran la efectividad de la vacuna 'Qdenga' frente al dengue durante el brote de Brasil de 2024,vacuna,,
post,juangrvas.bsky.social,2025-10-01T17:05:59.128000+00:00,https://bsky.app/profile/juangrvas.bsky.social/post/3m25jkyz3wk2o,at://did:plc:sijrnjskilwxv3a4lmvqw2eg/app.bsky.feed.post/3m25jkyz3wk2o,"¿Embarazada preocupada porque ha tomado un paracetamol? 
Evite todos los medicamentos que pueda pero no llegue a la alarma injustificada por un paracetamol.
OJO vacuna covid: 
se asocia a cuádruple (x4) frecuencia de deformaciones fetales.
trusttheevidence.substack.com/p/for-all-wo...",vacuna,,
post,infobae.bsky.social,2025-10-01T16:43:05+00:00,https://bsky.app/profile/infobae.bsky.social/post/3m25ic2zwir2u,at://did:plc:nc7xtwsybnrft2kfr3cczs3f/app.bsky.feed.post/3m25ic2zwir2u,Una vacuna tetravalente redujo en Brasil un 68% las hospitalizaciones de un brote de dengue,vacuna,,
post,saludapcordoba.bsky.social,2025-10-01T16:28:16.369949+00:00,https://bsky.app/profile/saludapcordoba.bsky.social/post/3m25hhlcb3n2o,at://did:plc:jytb5pnh4lyt62bjxoasdcir/app.bsky.feed.post/3m25hhlcb3n2o,"👨‍⚕️👩‍⚕️🏫 Los profesionales de enfermería, bajo la coordinación de las enfermeras referentes de centros educativos y en colaboración con éstos, iniciaron ayer la inmunización contra la gripe con la vacuna intranasal a menores en los centros educativos.",vacuna,,
post,cordopolis.es,2025-10-01T16:23:03+00:00,https://bsky.app/profile/cordopolis.es/post/3m25h6b7dqr2n,at://did:plc:b4rmzrjzhzbs6wu2znpnbnmp/app.bsky.feed.post/3m25h6b7dqr2n,Salud vacuna a 700 niños en colegios de Córdoba en el inicio de la campaña contra la gripe dozz.es/sv7du5,vacuna,,
post,plecpoe.bsky.social,2025-10-01T15:45:53.268000+00:00,https://bsky.app/profile/plecpoe.bsky.social/post/3m25f3rrvbk2b,at://did:plc:bpmju5yagihpynowc4ghpjad/app.bsky.feed.post/3m25f3rrvbk2b,"No dejo de asombrarme, de la cantidad de idiotas que hay por cm2.

¿Es contagioso? 
¿Hay vacuna?

Si alguien sabe algo que comparta la información.

🙏",vacuna,,
post,recortesblog.bsky.social,2025-10-01T14:04:21.027000+00:00,https://bsky.app/profile/recortesblog.bsky.social/post/3m257g7wg6c2w,at://did:plc:6ps655gfof7vbkgcihqit5w7/app.bsky.feed.post/3m257g7wg6c2w,Vacuna contra #Papiloma protege incluso a quienes no están vacunados #ciencia #vph #hpv #vacunas recortes.blog/salud-y-medi...,vacuna,,
post,hoosiersvaccinate.bsky.social,2025-10-01T13:35:06.354000+00:00,https://bsky.app/profile/hoosiersvaccinate.bsky.social/post/3m255rwg45a2f,at://did:plc:4mn6vxas7px7kloicwgf7uwn/app.bsky.feed.post/3m255rwg45a2f,"A pesar de lo que usted puede haber oído, la vacuna MMR no causa autismo, pero sí protege a los niños de las complicaciones graves y potencialmente mortales del sarampión, rubéola, y parotiditis (SRP). Si tiene preguntas sobre la vacuna, hable con un proveedor de atención médica.",saramp,,
post,lapalmer.bsky.social,2025-10-01T12:52:41.114000+00:00,https://bsky.app/profile/lapalmer.bsky.social/post/3m253g32hgk2u,at://did:plc:fezz6y3ky47sh7qevoe4s2ce/app.bsky.feed.post/3m253g32hgk2u,"Miro un poco las noticias, y siento que necesito una vacuna contra la rabiosa actualidad.",vacuna,,
post,lanocion.es,2025-10-01T11:45:21.854000+00:00,https://bsky.app/profile/lanocion.es/post/3m24xnovzlk2t,at://did:plc:4fymg6uyifkgizkoqqcaombe/app.bsky.feed.post/3m24xnovzlk2t,"Los menores de 3 y 4 años podrán recibir la vacuna intranasal en los centros educativos, fruto de la colaboración entre las Consejerías de Salud y de Desarrollo Educativo",vacuna,,
post,almeria24h.bsky.social,2025-10-01T09:59:31.278000+00:00,https://bsky.app/profile/almeria24h.bsky.social/post/3m24rqgjt7k2p,at://did:plc:2lzdsfsil4yzjhrd4aencev6/app.bsky.feed.post/3m24rqgjt7k2p,Almeria24h - Salud. Andalucía. Más de 160.000 niños menores de cinco años recibirán la vacuna antigripal esta campaña   www.almeria24h.com/noticia.php?...,vacuna,,
post,vfuentenebro.bsky.social,2025-10-01T08:38:38.287000+00:00,https://bsky.app/profile/vfuentenebro.bsky.social/post/3m24n7sec6s2s,at://did:plc:swc2ft57eibytm5bo7fshp72/app.bsky.feed.post/3m24n7sec6s2s,"Quien se ha ido antes de la ofi porque a su madre le ha mordido un perro y está en el ambulatorio poniéndose puntos y vacuna?!

Seguimos para bingo 🙄
Que se acabe ya la semana POR FAVOR! 😑",vacuna,,
post,diariosur.bsky.social,2025-10-01T07:43:37+00:00,https://bsky.app/profile/diariosur.bsky.social/post/3m24k5hx7cn2h,at://did:plc:pxaell3zso5toijnfs3cymlv/app.bsky.feed.post/3m24k5hx7cn2h,📰 Una vacuna para Leonor: el SOS de #Benalmádena para una niña con tumor cerebral ✍ José Carlos García,vacuna,,
post,ladespertadora.bsky.social,2025-09-30T22:52:15.617000+00:00,https://bsky.app/profile/ladespertadora.bsky.social/post/3m23mhbkfzc2g,at://did:plc:omna6exl5u72tw7r7znex3xr/app.bsky.feed.post/3m23mhbkfzc2g,"Ya hay vacuna para el Herpes Zóster, pídela en tu ambulatorio.",vacuna,,
post,bitterclass.bsky.social,2025-09-30T21:18:25.812000+00:00,https://bsky.app/profile/bitterclass.bsky.social/post/3m23h7ikels2v,at://did:plc:qp2vm6tl5cl53kcukpykyb6m/app.bsky.feed.post/3m23h7ikels2v,Ayer me puse la primera dosis de la vacuna del VPH y estoy con un sueño encima que no sé si voy a llegar vivo al viernes 🙃,vacuna,,
post,gpi-aepap.bsky.social,2025-09-30T20:08:46+00:00,https://bsky.app/profile/gpi-aepap.bsky.social/post/3m23dcxvzq62i,at://did:plc:sz5zg5f36lss2mq6bohusumv/app.bsky.feed.post/3m23dcxvzq62i,"Le haré una vacuna que no podrá rechazar 

El sarampión, la enfermedad más contagiosa conocida con un número de reproducción (R0) de hasta 60, representa una amenaza significativa para la salud pública a pesar de la existencia de una vacuna segura y con una efectividad superior al 95%. Antes de su…",saramp,,
post,negociostv.bsky.social,2025-09-30T17:57:28.532639+00:00,https://bsky.app/profile/negociostv.bsky.social/post/3m233y5ws7x2m,at://did:plc:thugpyk4fokowwkeatrvnvsu/app.bsky.feed.post/3m233y5ws7x2m,"ÚLTIMA HORA | Anuncio histórico de Pfizer: invertirá 70.000 millones en EEUU para medicamentos 

https://youtu.be/k93Zo5B-qiM
#ultimahora #pfizer #trump #eeuu #health #care #medicina #vacuna #medicine #breakingnews #noticiasinternacionales #noticias #noticiasenespañol #negociostv",vacuna,,
post,atlantico.net,2025-09-30T17:00:01+00:00,https://bsky.app/profile/atlantico.net/post/3m22yrgs5wv2c,at://did:plc:ykmlwsshokovzb4f4q6wjunf/app.bsky.feed.post/3m22yrgs5wv2c,"💉 Tres residencias abren la vacunación contra la gripe y el covid

🧑‍⚕️ Es el primer año que no se pincha en Ifevi y que se aplica la vacuna de gripe de alta carga también a los mayores de 70 años leer.atlantico.net/azej23",vacuna,,
post,es-noticias.bsky.social,2025-09-30T16:56:20+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3m22ykv434z2p,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3m22ykv434z2p,"Más de 160.000 niños menores de 5 años recibirán la vacuna antigripal esta campaña en Andalucía – sspa.juntadeandalucia.es

https://www.europesays.com/es/148984/

Más de 160.000 niños menores de 5 años recibirán la vacuna antigripal esta campaña en Andalucía  sspa.juntadeandalucia.es Estos son…",vacuna,,
post,es-noticias.bsky.social,2025-09-30T16:28:03+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3m22wycyezc2d,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3m22wycyezc2d,"Más de 160.000 niños menores de 5 años recibirán la vacuna de la gripe en Andalucía

https://www.europesays.com/es/148946/

Más de 160.000 niños entre seis y 59 meses recibirán este año la vacuna antigripal en Andalucía, de…",vacuna,,
post,noticiasdealmeria.bsky.social,2025-09-30T15:48:14+00:00,https://bsky.app/profile/noticiasdealmeria.bsky.social/post/3m22ur2umcd26,at://did:plc:ohomzmwz34ygjs4lkzqfqzlp/app.bsky.feed.post/3m22ur2umcd26,Más de 70.000 niños en Almería recibirán la vacuna antigripal este año:  Leer,vacuna,,
post,mdstor.bsky.social,2025-09-30T15:45:34.365000+00:00,https://bsky.app/profile/mdstor.bsky.social/post/3m22umcc7ec2h,at://did:plc:nrcws2c2dob3etjyga5cavoh/app.bsky.feed.post/3m22umcc7ec2h,Y en Argentina repiten como loros los mismos argumentos que los de un pais que es potencia mundial en ciencia y tecnologia. Hoy seguramente los trumpistas repetiran el discurso anti vacunas mRNA cuando hace 5 anios argumentaban que la Pfizer era la unica vacuna que servia.,vacuna,,
post,infosalus.com,2025-09-30T15:05:27+00:00,https://bsky.app/profile/infosalus.com/post/3m22seksrtd2m,at://did:plc:gvxjotrikzoasfjt4kf7tvxq/app.bsky.feed.post/3m22seksrtd2m,Un estudio de 17 años revela un impacto inesperado de la vacuna contra el VPH,vacuna,,
post,martynely63.bsky.social,2025-09-30T13:21:14.709000+00:00,https://bsky.app/profile/martynely63.bsky.social/post/3m22mk7sh322s,at://did:plc:ippiycgeru7ohudc3emjxdsl/app.bsky.feed.post/3m22mk7sh322s,la garrapata madrileña y su perrito faldero...no hay vacuna que les quite la rabia,vacuna,,
post,gpsasturias.bsky.social,2025-09-30T11:34:35.636000+00:00,https://bsky.app/profile/gpsasturias.bsky.social/post/3m22glj6oyk2g,at://did:plc:yaiusyetsvjl3x34gnmmf26h/app.bsky.feed.post/3m22glj6oyk2g,"🌹Los y las #SocialistasDeAsturias abren el curso político con una defensa de la libertad, la igualdad y la dignidad.

“Funeres es una vacuna contra la intolerancia”

🗞️ Lee nuestro boletín de septiembre👇🏼https://fsa-psoe.org/boletin-socialistas-de-asturias-30/",vacuna,,
post,es-noticias.bsky.social,2025-09-30T08:56:31+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3m225qwdcfq2y,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3m225qwdcfq2y,"Nuria Gayán: «El objetivo es que se pueda vacunar de la gripe en todo los centros escolares aragoneses» | Noticias

https://www.europesays.com/es/148209/

El departamento de Sanidad del Gobierno de Aragón quiere seguir ampliando la vacuna escolar los próximos años. Esta…",vacuna,,
post,keidhinata.bsky.social,2025-09-30T07:36:11.248000+00:00,https://bsky.app/profile/keidhinata.bsky.social/post/3lzzzb7h7as2l,at://did:plc:3d7abekdrpaoccfrq6tii27d/app.bsky.feed.post/3lzzzb7h7as2l,"A lo mejor es solo un nervio reflejo, pero cuando me pusieron la última inyección, había pasado también la variante omicron meses antes. Creo que mi cuerpo, al interaccionar con un virus de esos,  activa algo en el brazo y el cerebro interpreta que otra vez recibo la vacuna.
¿Os ha pasado así?",vacuna,,
post,keidhinata.bsky.social,2025-09-30T07:36:11.247000+00:00,https://bsky.app/profile/keidhinata.bsky.social/post/3lzzzb7gwhk2l,at://did:plc:3d7abekdrpaoccfrq6tii27d/app.bsky.feed.post/3lzzzb7gwhk2l,"Tacharme de hipocondríaco o paranoico, pero tengo la sensación de que cuando mi cuerpo está luchando contra una cepa del COVID, me duele el brazo donde me pusieron la vacuna.",vacuna,,
post,alcersalamanca.bsky.social,2025-09-30T07:16:27.083000+00:00,https://bsky.app/profile/alcersalamanca.bsky.social/post/3lzzy5w57ac2q,at://did:plc:dxl2hydaauskeaosldhjcx3t/app.bsky.feed.post/3lzzy5w57ac2q,"ℹ️ #ALCERSalamanca informa:

💉 #Campaña #Vacuna #Gripe y #Covid19 2025/2026 en #CastillayLeón

📆 a partir del 14 de #octubre
📍 pide cita llamando o a través de la app #SacylConecta en tu #centroDeSalud",vacuna,,
post,tdeseo.bsky.social,2025-09-30T06:14:14.221000+00:00,https://bsky.app/profile/tdeseo.bsky.social/post/3lzzuoo7aac2i,at://did:plc:r6aqyselvgcf6dsbihrmnt3x/app.bsky.feed.post/3lzzuoo7aac2i,"Buenos días!

Café para todos, y algo de comer... mucha niña mona pero ninguna sola, luces de colores, lo pasaré bien...

La has cantado, y lo sabes. Y ahora te estás riendo. Y no tardaron mucho en ponerte la vacuna del covid 😂",vacuna,,
post,posalioli.bsky.social,2025-09-30T05:42:14.448000+00:00,https://bsky.app/profile/posalioli.bsky.social/post/3lzzsvhf3fk2h,at://did:plc:m4ao3gfxh77q7n2dr2tf4z2v/app.bsky.feed.post/3lzzsvhf3fk2h,"Contraataco des de la cuina i li poso aquesta a mode de vacuna.

-Mama què és això???- em crida
-La Motta, una cantant dels 70.

*És llesta, segur que en treu l'entrellat.

youtu.be/QLZ3LIAgtXk?...",vacuna,,
post,vbaosv.bsky.social,2025-09-30T05:32:50.143000+00:00,https://bsky.app/profile/vbaosv.bsky.social/post/3lzzsen7fnk2q,at://did:plc:bqi6batsgokrge2tp2aavfk2/app.bsky.feed.post/3lzzsen7fnk2q,"El nivel de estupidez de este sujeto, y de todos los que le rodean. La higiene provocó descenso de enfermedades infecciosas y las vacunas, su morbimortalidad.
Lo mejor es que habla del escorbuto que no tiene vacuna y descendió en UK, claro porque NO ES UNA ENFERMEDAD INFECCIOSA
x.com/SecKennedy/s...",vacuna,,
post,lavozdelquequen.bsky.social,2025-09-30T05:11:02+00:00,https://bsky.app/profile/lavozdelquequen.bsky.social/post/3lzzr5pcplz2z,at://did:plc:zreul6oxw2aaf34ls6xtj2nk/app.bsky.feed.post/3lzzr5pcplz2z,"La dieta mediterránea reduce el riesgo cardiovascular incluso con consumo de carne magra, plantea un estudio

La adopción de una dieta mediterránea podría estar asociada a una reducción de marcadores vinculados al riesgo cardiovascular, incluso cuando incluye carne vacuna magra. Así lo evidenció un…",vacuna,,
post,comentariodd.bsky.social,2025-09-30T03:02:17.198044+00:00,https://bsky.app/profile/comentariodd.bsky.social/post/3lzzjxgwzsn2e,at://did:plc:qzlbyzgu6qtxrcmtxoageusp/app.bsky.feed.post/3lzzjxgwzsn2e,"ℹ |  La vacuna Abrysvo de Pfizer, aprobada por Cofepris, marcará un antes y después en la protección contra el VSR, especialmente en bebés y ad...   #comentariodeldía #Cultura ",vacuna,,
post,luisenriqueo.bsky.social,2025-09-30T02:18:03.062000+00:00,https://bsky.app/profile/luisenriqueo.bsky.social/post/3lzzhidjsqs2e,at://did:plc:frhnh7m6gkjdz2iec5j6zhm2/app.bsky.feed.post/3lzzhidjsqs2e,🇻🇪Jefe de Estado: Adelanto de la Navidad es la mejor vacuna contra los violentos y la Grinch mayor; ¡La Sayona fascista!  #29Sep,vacuna,,
post,alpargatatech.bsky.social,2025-09-30T01:37:06+00:00,https://bsky.app/profile/alpargatatech.bsky.social/post/3lzzf754bhg2q,at://did:plc:cmajqkpiazp6uikoictbs326/app.bsky.feed.post/3lzzf754bhg2q,Jefe de Estado: Adelanto de la Navidad es la mejor vacuna contra los violentos y la Grinch mayor; ¡La Sayona fascista!,vacuna,,
post,mazo4f.com,2025-09-30T01:37:05+00:00,https://bsky.app/profile/mazo4f.com/post/3lzzf73l7zi2i,at://did:plc:pyd5vy4r5nsdldsdwe3bobyt/app.bsky.feed.post/3lzzf73l7zi2i,Jefe de Estado: Adelanto de la Navidad es la mejor vacuna contra los violentos y la Grinch mayor; ¡La Sayona fascista!,vacuna,,
post,latinus-us.bsky.social,2025-09-29T22:58:40.728000+00:00,https://bsky.app/profile/latinus-us.bsky.social/post/3lzz4dtebys2h,at://did:plc:cezoifmdms7jrhxib3kob544/app.bsky.feed.post/3lzz4dtebys2h,"Encuentran ""evidencias claras"" de que la vacuna contra el virus del papiloma da inmunidad de grupo.
#Latinus #InformaciónParaTi
latinus.us/estilo-de-vi...",vacuna,,
post,cinebraille.bsky.social,2025-09-29T22:58:37.089000+00:00,https://bsky.app/profile/cinebraille.bsky.social/post/3lzz4dpve722h,at://did:plc:jlbkwvh6slx452pfvcxs3r4t/app.bsky.feed.post/3lzz4dpve722h,Lo único que pido es que la vacuna contra los gobiernos seudoliberales esta vez nos dure veinte años.,vacuna,,
post,burtoniana.bsky.social,2025-09-29T19:49:10.716000+00:00,https://bsky.app/profile/burtoniana.bsky.social/post/3lzyrqy3ywk2v,at://did:plc:c3crig5q65minqqeoeygtop7/app.bsky.feed.post/3lzyrqy3ywk2v,Vengo a presumir mi gobernador Kicillof y de mi ministro de salud Dr Nicolás Kreplak. Levante la mano quién recibió la vacuna contra el dengue 🙋‍♀️,vacuna,,
post,anagarcia333.bsky.social,2025-09-29T19:37:32.038000+00:00,https://bsky.app/profile/anagarcia333.bsky.social/post/3lzyr45r4vk2c,at://did:plc:g3dpu56v5kfsirxmcscntqd5/app.bsky.feed.post/3lzyr45r4vk2c,De vacuna antigripal (?),vacuna,,
post,es-noticias.bsky.social,2025-09-29T18:56:11+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3lzyosc7kfy2v,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3lzyosc7kfy2v,"Más de 4.000 mayores comienzan a recibir la vacuna del covid y la gripe en A Coruña – La Voz de Galicia

https://www.europesays.com/es/147069/

Más de 4.000 mayores comienzan a recibir la vacuna del covid y la gripe en A Coruña  La Voz…",vacuna,,
post,airedesantafe.bsky.social,2025-09-29T18:17:01.774000+00:00,https://bsky.app/profile/airedesantafe.bsky.social/post/3lzymmbueef26,at://did:plc:n3ooyzpednqdu3xa5hqmw7h7/app.bsky.feed.post/3lzymmbueef26,El Instituto de Promoción de la Carne Vacuna Argentina encabezará la delegación en la muestra que se realizará en Alemania del 4 al 8 de octubre. El,vacuna,,
post,mbeluque96.bsky.social,2025-09-29T18:02:01.153000+00:00,https://bsky.app/profile/mbeluque96.bsky.social/post/3lzylreendc2t,at://did:plc:5y5w7xh4lzm4eizjhqgr3xkx/app.bsky.feed.post/3lzylreendc2t,"Ayer fue el Día Mundial contra la Rabia. Una enfermedad sin cura una vez presentas los síntomas, por lo que la única forma de combatirla es mediante prevención: vacunas

Esta vacuna debería ser obligatoria en toda España, no sé a qué esperan para hacerlo. No tiene sentido en unas CCAAs sí y otras no",vacuna,,
post,emilcar.fm,2025-09-29T17:27:37.243000+00:00,https://bsky.app/profile/emilcar.fm/post/3lzyjtu2tgk2e,at://did:plc:3x2q5vpry2mc6gyp7pdmaoo7/app.bsky.feed.post/3lzyjtu2tgk2e,"Yo me vacuno todos los años en cuanto me abren la posibilidad. Eso no me quita de pillarla ANTES de la vacuna, pero siempre algo más suave.",vacuna,,
post,elnortedecastilla.bsky.social,2025-09-29T17:18:38+00:00,https://bsky.app/profile/elnortedecastilla.bsky.social/post/3lzyjdsx7nj22,at://did:plc:inwz3bwqmjinlstyemyld46z/app.bsky.feed.post/3lzyjdsx7nj22,"La vacuna contra la gripe en Castilla y León: fecha, grupos de riesgo y todo lo que debes saber leer.elnortedecastilla.es/...",vacuna,,
post,morganella3128.bsky.social,2025-09-29T17:09:09.073000+00:00,https://bsky.app/profile/morganella3128.bsky.social/post/3lzyista6622a,at://did:plc:u5u7r4sy6ndh7pgv4qr2zrsy/app.bsky.feed.post/3lzyista6622a,"Pues por eso se ha ido de morros, porque o vacuna o no la admiten a los niños en ninguna guardería. Estaba indignadísima de que no se “respete la decisión de los padres”. El decirla que el bienestar del menor en España está por encima de la voluntad paterna la ha dejado ojiplática.",vacuna,,
post,medicoscubanos.com,2025-09-29T17:01:24.722748+00:00,https://bsky.app/profile/medicoscubanos.com/post/3lzyieylnjb2f,at://did:plc:af54wqetu5ozfay3inswgfyi/app.bsky.feed.post/3lzyieylnjb2f,"Moderna recibe la aprobación para ampliar la indicación de su vacuna frente al VRS a adultos de 18 a 59 años

La compañía Moderna ha anunciado que la Comisión Europea (...
#medicina #salud #noticias #cuba #medicine #health #news

👉 MedicosCubanos.com/Noticias
",vacuna,,
post,diarioveterinario.com,2025-09-29T16:31:06.794924+00:00,https://bsky.app/profile/diarioveterinario.com/post/3lzygosx35e2o,at://did:plc:3kdhzzfmnjmefhnr67tpkk6l/app.bsky.feed.post/3lzygosx35e2o,"Hasta la fecha, no existe una vacuna comercial contra la infección por Streptococcus suis, y deben recurrir a vacunas autólogas
",vacuna,,
post,thepoliticalroom.bsky.social,2025-09-29T12:30:23.959000+00:00,https://bsky.app/profile/thepoliticalroom.bsky.social/post/3lzxzaf3ucd27,at://did:plc:nylcfzstmts2wq4xnqrwxu7i/app.bsky.feed.post/3lzxzaf3ucd27,"🇦🇺🥩🇨🇳 La carne vacuna australiana ha reemplazado a la estadounidense en China desde el regreso de Trump. Las exportaciones de EE.UU. cayeron de unos $120M mensuales en 2024 a apenas $9M en agosto de 2025, mientras Australia disparó sus envíos a más de $220M y se consolida como la gran beneficiada.",vacuna,,
post,europapress.es,2025-09-29T12:25:38.889000+00:00,https://bsky.app/profile/europapress.es/post/3lzxyxv2ldc2j,at://did:plc:3ud6ei67jmqfmnt5zdd6755e/app.bsky.feed.post/3lzxyxv2ldc2j,"¿Es efectiva y segura la vacuna contra el VSR en adultos mayores, mujeres embarazadas y bebés? Un nuevo estudio internacional lo aclara",vacuna,,
post,javierpedrido.bsky.social,2025-09-29T11:22:41.623000+00:00,https://bsky.app/profile/javierpedrido.bsky.social/post/3lzxvhcrkys22,at://did:plc:ihaadeaolldrkktrdxfczfta/app.bsky.feed.post/3lzxvhcrkys22,Con la vacuna del covid nos pusieron un chip 5G,vacuna,,
post,rodollfa.bsky.social,2025-09-29T11:04:55.182000+00:00,https://bsky.app/profile/rodollfa.bsky.social/post/3lzxuhjqepk23,at://did:plc:q7bxewme3cgpdlpryt3ehlrh/app.bsky.feed.post/3lzxuhjqepk23,"Los antivacunas haciendo de las suyas en Suecia. Diciendo huevadas sobre la vacuna para la TBE, una enfermedad muy jodida como la enfermedad de Lyme y que ambas se propagan por las garrapatas",vacuna,,
post,salamancahoy.bsky.social,2025-09-29T10:34:36+00:00,https://bsky.app/profile/salamancahoy.bsky.social/post/3lzxsrd7cly2g,at://did:plc:sm6kn3e5cepcwnm5cg7k6ed6/app.bsky.feed.post/3lzxsrd7cly2g,"Llega la vacuna contra gripe, Covid y bronquiolitis en Salamanca: fechas, dónde y quién tiene que ponérsela | Salamancahoy leer.salamancahoy.es/hpazu3",vacuna,,
post,kitidin.bsky.social,2025-09-29T10:27:29.190000+00:00,https://bsky.app/profile/kitidin.bsky.social/post/3lzxselxynk2r,at://did:plc:acccl25leijathuxulg7bh4h/app.bsky.feed.post/3lzxselxynk2r,"9. Cau cau
Cau cau es un plato típico limeño hecho con mondongo, es decir, panza o guata vacuna.

A pesar de que muchos no se atreven a probarlo debido a su exótico ingrediente, quienes se animan a degustarlo no se arrepienten.",vacuna,,
post,rita2025peru.bsky.social,2025-09-29T10:23:34.036000+00:00,https://bsky.app/profile/rita2025peru.bsky.social/post/3lzxs5lk2f22v,at://did:plc:irphjec7pnkitkk6kho635ys/app.bsky.feed.post/3lzxs5lk2f22v,"Ayer #28Sept conmemoramos el #DíaMundialContraLaRabia 🐾

La rabia es 100% prevenible 💪. ¡Vacuna a tus mascotas 💉, protege a tu comunidad 🏘️! Juntos, 

#RabiaCero 🌍. Más en RITA 2025 (19-24 Oct) 🗓️",vacuna,,
post,taniavi.bsky.social,2025-09-29T09:58:23.229000+00:00,https://bsky.app/profile/taniavi.bsky.social/post/3lzxqqkpn4c2w,at://did:plc:grbsmh6uzl327nhqwfkzo3ea/app.bsky.feed.post/3lzxqqkpn4c2w,"Hitler era un pintor vegano austriaco
Ni plana ni redonda,esferica
Para que fumigar si ya tienes envenenada el agua y la comida?
Una cosa es una vacuna y otra un experimento genetico
Lo de gaza ES un genocidio
El pepe es corrupción absoluta
Esta vez acaban los de vox en las cunetas",vacuna,,
post,infobierzo.bsky.social,2025-09-29T09:18:15+00:00,https://bsky.app/profile/infobierzo.bsky.social/post/3lzxoislzmg25,at://did:plc:rtllqibw5edgiqtddqhqepqm/app.bsky.feed.post/3lzxoislzmg25,La campaña de vacunación contra los virus respiratorios comienza este miércoles en Castilla y León #vacuna #sanidad #sanidadpublica #bierzo #ponferrada ,vacuna,,
post,diarioveterinario.com,2025-09-29T09:02:09.026579+00:00,https://bsky.app/profile/diarioveterinario.com/post/3lzxnlz2its2k,at://did:plc:3kdhzzfmnjmefhnr67tpkk6l/app.bsky.feed.post/3lzxnlz2its2k,"Cataluña es la única comunidad autónoma junto con Galicia donde la vacuna de la #rabia no es obligatoria para perros, gatos y hurones
",vacuna,,
post,piotrelgrande.bsky.social,2025-09-29T08:07:25.838000+00:00,https://bsky.app/profile/piotrelgrande.bsky.social/post/3lzxkk5q7os2p,at://did:plc:xykxwxvajw5lheu7lb77uiyv/app.bsky.feed.post/3lzxkk5q7os2p,450.000 documentos de Pfizer destapan los efectos adversos de su vacuna contra el ‘covid’ mpr21.info/450-000-docu...,vacuna,,
post,emiliolindosa.bsky.social,2025-09-29T01:10:37.537000+00:00,https://bsky.app/profile/emiliolindosa.bsky.social/post/3lzwtatxjoc2a,at://did:plc:no6eokrv7bujn63fzpjo3z52/app.bsky.feed.post/3lzwtatxjoc2a,"De los creadores de ""Las residencias las llevaba Pablo Iglesias"", ""La culpa de la dana es de la AEMT"", y ""Con la vacuna nos meten el 5G""... llega ahora ""En 45 años como director no he publicado ninguna mentira"".",vacuna,,
post,p-santoro.bsky.social,2025-09-28T23:42:28.898000+00:00,https://bsky.app/profile/p-santoro.bsky.social/post/3lzwodacwbc26,at://did:plc:yw4hwcop2gl4mg2nupz7thpd/app.bsky.feed.post/3lzwodacwbc26,"¿Qié estará pensando Kast respecto de, por ejemplo, esta vacuna?",vacuna,,
